MDS_Building_ID,Building_Name,Building_TYPE_NM,Building_State_Code,County - State,Parent_Building_ID,Parent_Building_Name,Building_Enrollment,ORGN_ID,ORGN_NM,Learners # Reading,Learners # Registered,Learners # RWF,DateAddedToAcct,IsOrgnActive,ACCT_ID,EXPIRE_DT,Acct_nm,MBR_STS_TYPE_NM,GRANT_IND,ACCT_ENTL_TYPE_NM,Seats_Purchased,TEST_ACCT_IND,Is Cust,LOWGRADE,HIGHGRADE,PK,K-2 Grade,3-5 Grade,6-8 Grade,9-12 Grade,ZIPMETRO,Sch EASI 1-8,Dis EASI 1-8,PRI Rank,County Rating 1-8,ESP,Reading 3 Ptile,Reading 4 Ptile,Reading 5 Ptile,Reading 6 Ptile,Reading 7 Ptile,Reading 8 Ptile,Health,Dist Health,Marketing Eng Score,Score,Ptile Rank
7574,Vista Magnet Middle School -Tech Science Math,Public Schools,CA,"SAN DIEGO, CA",21766,Vista Unified School District,855,63249,VISTA MAG MID SCH-TECH SCI MA,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,4,4,,8,,,,,1,1,1,,,,,
8078,Cesar Chavez Middle School,Public Schools,CA,"SAN DIEGO, CA",14750,Oceanside Unified School District,753,81036,CESAR CHAVEZ MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,3,3,,8,,,,,-1,1,-1,,,,,
8966,Greenfield Middle School,Public Schools,CA,"SAN DIEGO, CA",7751,Cajon Valley Union School District,738,20748,GREENFIELD MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,3,4,,8,,,,,-1,-1,-1,,,,,
8967,Emerald Steam Mag Middle School,Public Schools,CA,"SAN DIEGO, CA",7751,Cajon Valley Union School District,537,70462,EMERALD MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,4,4,,8,,,,,-2,-2,-1,,,,,
9229,Joan Macqueen Middle School,Public Schools,CA,"SAN DIEGO, CA",8692,Alpine Union Elementary School District,556,20743,JOAN MACQUEEN MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,4,4,,8,,,,,1,1,1,,,,,
9490,Sullivan Middle School,Public Schools,CA,"SAN DIEGO, CA",8108,Bonsall Unified School District,600,21364,SULLIVAN MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,,6,5,,8,,,,,1,1,1,,,,,
9491,Cajon Valley Middle School,Public Schools,CA,"SAN DIEGO, CA",7751,Cajon Valley Union School District,929,20745,CAJON VALLEY MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,3,4,,8,,,,,-2,-1,-1,,,,,
11024,Montgomery Middle School,Public Schools,CA,"SAN DIEGO, CA",7751,Cajon Valley Union School District,828,21369,MONTGOMERY MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,5,4,,8,,,,,-1,-1,-1,,,,,
11067,Valley Middle School,Public Schools,CA,"SAN DIEGO, CA",9731,Carlsbad Unified School District,1044,27194,VALLEY MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,4,5,,8,,,,,2,2,1,,,,,
11087,Del Dios Acad Arts And Sciences,Public Schools,CA,"SAN DIEGO, CA",10811,Escondido Union Elementary School District,822,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,S,3,4,,8,,,,,-1,-1,-1,,,,,
11092,Mission Middle School,Public Schools,CA,"SAN DIEGO, CA",10811,Escondido Union Elementary School District,963,70472,MISSION MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,2,4,,8,,,,,-1,-1,-1,,,,,
11657,Lakeside Middle School,Public Schools,CA,"SAN DIEGO, CA",15372,Lakeside Union School District,791,70484,LAKESIDE MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,4,4,,8,,,,,1,1,1,,,,,
11659,Tierra Del Sol Middle School,Public Schools,CA,"SAN DIEGO, CA",15372,Lakeside Union School District,703,20771,TIERRA DEL SOL MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,4,4,,8,,,,,-1,1,1,,,,,
11735,Hidden Valley Middle School,Public Schools,CA,"SAN DIEGO, CA",10811,Escondido Union Elementary School District,1022,70473,HIDDEN VALLEY MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,4,4,,8,,,,,-1,-1,1,,,,,
11913,Coronado Middle School,Public Schools,CA,"SAN DIEGO, CA",9830,Coronado Unif School District,709,21380,CORONADO MIDDLE SCHOOL,,,,12/4/12 15:13,TRUE,1167,12/31/19 0:00,Coronado Unified School District,Enrolled,FALSE,Intro Package,25,FALSE,1,6,8,0,0,0,1,0,S,7,7,8,8,4,,,,2,2,2,,,5,0,0
12102,Millennial Tech Middle School,Public Schools,CA,"SAN DIEGO, CA",22920,San Diego Usd-Area 1,451,101195,MILLENNIAL TECH MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,1,2,,8,,,,,-1,-2,-2,,,,,
13091,Black Mountain Middle School,Public Schools,CA,"SAN DIEGO, CA",14752,Poway Unified School District,1283,20785,BLACK MOUNTAIN MIDDLE SCHOOL,3,3,2,10/8/14 17:19,TRUE,1067,12/31/19 0:00,Poway Unified School District,Enrolled,FALSE,Intro Package,70,FALSE,1,6,8,0,0,0,1,0,U,6,6,8,8,8,,,,2,2,2,,,7,5.8,5
13216,Twin Peaks Middle School,Public Schools,CA,"SAN DIEGO, CA",14752,Poway Unified School District,1170,27232,TWIN PEAKS MIDDLE SCHOOL,5,2,0,10/8/14 17:19,TRUE,1067,12/31/19 0:00,Poway Unified School District,Enrolled,FALSE,Intro Package,70,FALSE,1,6,8,0,0,0,1,0,S,6,6,8,8,8,,,,2,2,1,,,7,3.5,4
13220,Bell Middle School,Public Schools,CA,"SAN DIEGO, CA",22241,San Diego Usd-Area 2,767,27235,BELL MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,2,4,,8,,,,,-1,-2,-1,,,,,
13642,Meadowbrook Middle School,Public Schools,CA,"SAN DIEGO, CA",14752,Poway Unified School District,1357,20786,MEADOWBROOK MIDDLE SCHOOL,3,0,0,10/8/14 17:19,TRUE,1067,12/31/19 0:00,Poway Unified School District,Enrolled,FALSE,Intro Package,70,FALSE,1,6,8,0,0,0,1,0,S,6,6,8,8,8,,,,2,2,1,,,7,3.5,4
13646,San Marcos Middle School,Public Schools,CA,"SAN DIEGO, CA",15286,San Marcos Unified School District,1235,21409,SAN MARCOS MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,3,5,,8,,,,,1,1,1,,,,,
14105,Montgomery Middle School,Public Schools,CA,"SAN DIEGO, CA",22492,San Diego Usd-Area 3,453,70531,MONTGOMERY MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,2,3,,8,,,,,-1,-1,-1,,,,,
14149,Wilson Middle School,Public Schools,CA,"SAN DIEGO, CA",22240,San Diego Usd-Area 6,670,70541,WILSON MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,1,2,,8,,,,,-1,-2,-1,,,,,
14181,High Tech Middle North County,State Operated Schools,CA,"SAN DIEGO, CA",19817,California Dept Of Education,334,126996,HIGH TECH MIDDLE NORTH COUNTY,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,6,5,8,8,8,,,,,,,,,7,,
14197,Marston Middle School,Public Schools,CA,"SAN DIEGO, CA",22491,San Diego Usd-Area 4,689,70528,MARSTON MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,3,4,,8,,,,,1,1,1,,,,,
14199,Pershing Middle School,Public Schools,CA,"SAN DIEGO, CA",22491,San Diego Usd-Area 4,693,70533,PERSHING MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,4,4,,8,,,,,2,2,1,,,,,
14252,Taft Middle School,Public Schools,CA,"SAN DIEGO, CA",22492,San Diego Usd-Area 3,509,70538,TAFT MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,3,3,,8,,,,,-1,-1,-1,,,,,
14571,Pacific Beach Middle School,Public Schools,CA,"SAN DIEGO, CA",22492,San Diego Usd-Area 3,743,20816,PACIFIC BEACH MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,2,3,,8,,,,,1,1,1,,,,,
14676,Lincoln Middle School,Public Schools,CA,"SAN DIEGO, CA",14750,Oceanside Unified School District,836,27224,LINCOLN MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,2,3,,8,,,,,-1,-1,-1,,,,,
14691,Jefferson Middle School,Public Schools,CA,"SAN DIEGO, CA",14750,Oceanside Unified School District,648,21403,JEFFERSON MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,1,3,,8,,,,,-1,-2,-1,,,,,
15009,Mann Middle School,Public Schools,CA,"SAN DIEGO, CA",22240,San Diego Usd-Area 6,723,70527,MANN MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,2,2,,8,,,,,-1,-1,-1,,,,,
15245,Ranchos Minerva Middle School,Public Schools,CA,"SAN DIEGO, CA",21766,Vista Unified School District,802,21454,RANCHOS MINERVA MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,4,4,,8,,,,,-2,-2,-1,,,,,
15274,Vista Innovation Design Acad,Public Schools,CA,"SAN DIEGO, CA",21766,Vista Unified School District,739,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,S,4,4,,8,,,,,1,1,1,,,,,
15651,Memorial Prep-Scholars,Public Schools,CA,"SAN DIEGO, CA",22573,San Diego Usd-Area 5,364,70530,MEMORIAL PREP-SCHOLARS,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,1,3,,8,,,,,-1,-1,-2,,,,,
15652,Roosevelt Middle School,Public Schools,CA,"SAN DIEGO, CA",22573,San Diego Usd-Area 5,1018,27257,ROOSEVELT MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,3,3,,8,,,,,1,-1,1,,,,,
15988,Muirlands Middle School,Public Schools,CA,"SAN DIEGO, CA",22573,San Diego Usd-Area 5,1052,27253,MUIRLANDS MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,6,3,,8,,,,,2,2,2,,,,,
20579,Lewis Middle School,Public Schools,CA,"SAN DIEGO, CA",22491,San Diego Usd-Area 4,1156,70526,LEWIS MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,4,4,,8,,,,,1,1,1,,,,,
20756,Knox Middle School,Public Schools,CA,"SAN DIEGO, CA",22920,San Diego Usd-Area 1,609,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,U,1,2,,8,,,,,-2,-2,-2,,,,,
23584,Julian Junior High School,Public Schools,CA,"SAN DIEGO, CA",15374,Julian Union School District,107,127140,JULIAN JUNIOR HIGH SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,R,4,4,5,8,4,,,,-2,-1,1,,,4,,
26867,Nativity Prep Academy,Private Schools,CA,"SAN DIEGO, CA",,,63,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,U,2,,,8,,,,,,,,,,,,
27174,Jacumba Middle School,Public Schools,CA,"SAN DIEGO, CA",14660,Mountain Empire Unif School District,60,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,R,3,4,,8,,,,,,,,,,,,
27175,Pine Valley Middle School,Public Schools,CA,"SAN DIEGO, CA",14660,Mountain Empire Unif School District,74,21400,PINE VALLEY ELEMENTARY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,R,5,4,,8,,,,,-1,-1,-1,,,,,
29395,Heritage Digital Acad Mid School,Public Schools,CA,"SAN DIEGO, CA",10811,Escondido Union Elementary School District,290,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,S,5,4,,8,,,,,,,,,,,,
32020,Chula Vista Charter Middle School,Public Schools,CA,"SAN DIEGO, CA",9829,Chula Vista Elementary School District,300,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,S,4,3,6,8,3,,,,,,,,,7,,
34226,Health Sciences Middle School,Public Schools,CA,"SAN DIEGO, CA",22921,San Diego Usd-Charter Schools,129,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,U,1,3,8,8,4,,,,-2,-1,-1,,,4,,
36210,Foothills Christian Middle School,Private Schools,CA,"SAN DIEGO, CA",,,100,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,S,3,,,8,,,,,,,,,,,,
36597,High Tech Middle Chula Vista,State Operated Schools,CA,"SAN DIEGO, CA",19817,California Dept Of Education,310,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,S,6,5,8,8,8,,,,,,,,,7,,
37032,Jcs San Diego Art And Science,State Operated Schools,CA,"SAN DIEGO, CA",19817,California Dept Of Education,45,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,U,4,5,8,8,8,,,,,,,,,7,,
38629,Valley Center Middle School,Public Schools,CA,"SAN DIEGO, CA",21655,Valley Center-Pauma Unified School District,914,48788,VALLEY CENTER MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,R,4,4,,8,,,,,-1,-1,-1,,,,,
38985,Woodland Park Middle School,Public Schools,CA,"SAN DIEGO, CA",15286,San Marcos Unified School District,1372,90831,WOODLAND PARK MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,5,5,,8,,,,,1,1,1,,,,,
41118,Borrego Springs Middle School,Public Schools,CA,"SAN DIEGO, CA",7786,Borrego Springs Unif School District,101,77507,BORREGO SPRINGS MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,R,1,1,,8,,,,,-1,-1,-1,,,,,
44817,Standley Middle School,Public Schools,CA,"SAN DIEGO, CA",22241,San Diego Usd-Area 2,1078,116885,STANDLEY MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,4,4,,8,,,,,2,2,1,,,,,
50073,Clark Middle School,Public Schools,CA,"SAN DIEGO, CA",22240,San Diego Usd-Area 6,1090,123094,CLARK MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,2,2,,8,,,,,-1,-1,-1,,,,,
55624,Mesa Verde Middle School,Public Schools,CA,"SAN DIEGO, CA",14752,Poway Unified School District,1258,96283,MESA VERDE MIDDLE SCHOOL,,,,10/8/14 17:19,TRUE,1067,12/31/19 0:00,Poway Unified School District,Enrolled,FALSE,Intro Package,70,FALSE,1,6,8,0,0,0,1,0,U,7,6,8,8,8,,,,2,2,1,,,7,3.5,4
56326,Wangenheim Middle School,Public Schools,CA,"SAN DIEGO, CA",22241,San Diego Usd-Area 2,905,118674,WANGENHEIM MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,4,4,,8,,,,,1,1,1,,,,,
56752,Farb Middle School,Public Schools,CA,"SAN DIEGO, CA",22920,San Diego Usd-Area 1,415,51113,FARB MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,2,2,,8,,,,,1,1,1,,,,,
57130,Oak Grove Middle School,Public Schools,CA,"SAN DIEGO, CA",14659,Jamul-Dulzura Union School District,231,72916,OAK GROVE MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,3,4,,8,,,,,1,-1,1,,,,,
74387,Hillsdale Middle School,Public Schools,CA,"SAN DIEGO, CA",7751,Cajon Valley Union School District,1506,122504,HILLSDALE MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,7,4,,8,,,,,2,1,1,,,,,
77586,Oak Valley Middle School,Public Schools,CA,"SAN DIEGO, CA",14752,Poway Unified School District,1379,100174,OAK VALLEY MIDDLE SCHOOL,1,0,0,10/8/14 17:19,TRUE,1067,12/31/19 0:00,Poway Unified School District,Enrolled,FALSE,Intro Package,70,FALSE,1,6,8,0,0,0,1,0,U,7,6,8,8,8,,,,2,2,2,,,7,3.5,4
78576,High Tech Middle Media Arts,Public Schools,CA,"SAN DIEGO, CA",22921,San Diego Usd-Charter Schools,312,125500,HIGH TECH MIDDLE MEDIA ARTS,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,4,3,8,8,4,,,,-1,1,1,,,4,,
78690,Magnolia Science Acad-San Diego,Public Schools,CA,"SAN DIEGO, CA",22921,San Diego Usd-Charter Schools,427,,,,,,,,,,,,,,,,0,6,8,0,0,0,1,0,U,5,3,8,8,4,,,,1,1,1,,,4,,
79085,Los Coches Creek Middle School,Public Schools,CA,"SAN DIEGO, CA",7751,Cajon Valley Union School District,607,62723,LOS COCHES CREEK MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,4,4,,8,,,,,1,1,1,,,,,
80850,King-Chavez Prep Academy,Public Schools,CA,"SAN DIEGO, CA",22921,San Diego Usd-Charter Schools,356,125750,KING-CHAVEZ PREP ACADEMY,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,1,3,8,8,4,,,,-2,-2,-1,,,4,,
81053,Albert Einstein Acad Charter Middle School,Public Schools,CA,"SAN DIEGO, CA",22921,San Diego Usd-Charter Schools,612,125749,ALBERT EINSTEIN ACAD CHTR MS,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,2,3,8,8,4,,,,1,1,1,,,4,,
92052,Gaspar De Portola Middle School,Public Schools,CA,"SAN DIEGO, CA",22920,San Diego Usd-Area 1,932,94305,GASPAR DE PORTOLA MIDDLE SCH,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,2,2,,8,,,,,2,2,1,,,,,
93035,Rincon Middle School,Public Schools,CA,"SAN DIEGO, CA",10811,Escondido Union Elementary School District,1219,74350,RINCON MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,3,4,,8,,,,,1,-1,-1,,,,,
93781,Cpma Magnet Middle School,Public Schools,CA,"SAN DIEGO, CA",22491,San Diego Usd-Area 4,1032,61707,CPMA MAGNET MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,3,4,,8,,,,,-1,-1,-1,,,,,
94673,Challenger Middle School,Public Schools,CA,"SAN DIEGO, CA",22241,San Diego Usd-Area 2,984,74422,CHALLENGER MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,5,4,,8,,,,,2,2,2,,,,,
97245,Marshall Middle School,Public Schools,CA,"SAN DIEGO, CA",22240,San Diego Usd-Area 6,1619,60412,MARSHALL MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,6,2,,8,,,,,2,2,2,,,,,
103404,Aviara Oaks Middle School,Public Schools,CA,"SAN DIEGO, CA",9731,Carlsbad Unified School District,1122,124031,AVIARA OAKS MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,7,5,,8,,,,,2,2,2,,,,,
103426,Roosevelt Middle School,Public Schools,CA,"SAN DIEGO, CA",21766,Vista Unified School District,1071,53241,ROOSEVELT MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,5,4,,8,,,,,-1,-1,-1,,,,,
106691,Bear Valley Middle School,Public Schools,CA,"SAN DIEGO, CA",10811,Escondido Union Elementary School District,1079,99805,BEAR VALLEY MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,2,4,,8,,,,,1,1,1,,,,,
108646,High Tech Middle School,Public Schools,CA,"SAN DIEGO, CA",22921,San Diego Usd-Charter Schools,310,99947,HIGH TECH MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,4,3,8,8,4,,,,1,1,1,,,4,,
108807,San Elijo Middle School,Public Schools,CA,"SAN DIEGO, CA",15286,San Marcos Unified School District,1944,99961,SAN ELIJO MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,7,5,,8,,,,,2,2,2,,,,,
109010,Bernardo Heights Middle School,Public Schools,CA,"SAN DIEGO, CA",14752,Poway Unified School District,1494,120215,BERNARDO HEIGHTS MIDDLE SCHOOL,4,3,0,10/8/14 17:19,TRUE,1067,12/31/19 0:00,Poway Unified School District,Enrolled,FALSE,Intro Package,70,FALSE,1,6,8,0,0,0,1,0,U,7,6,8,8,8,,,,2,2,1,,,7,5.5,5
113253,Calavera Hills Middle School,Public Schools,CA,"SAN DIEGO, CA",9731,Carlsbad Unified School District,501,62072,CALAVERA HILLS MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,U,5,5,,8,,,,,1,1,2,,,,,
121774,Madison Middle School,Public Schools,CA,"SAN DIEGO, CA",21766,Vista Unified School District,1130,96553,MADISON MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,5,4,,8,,,,,1,1,1,,,,,
123185,Martin Luther King Middle School,Public Schools,CA,"SAN DIEGO, CA",14750,Oceanside Unified School District,1467,76774,MARTIN LUTHER KING MIDDLE SCH,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,S,4,3,,8,,,,,1,1,1,,,,,
11072,Innovation Middle School,Public Schools,CA,"SAN DIEGO, CA",22491,San Diego Usd-Area 4,434,101194,INNOVATION MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,7,8,0,0,0,1,0,U,3,4,,8,,,,,-1,-1,-1,,,,,
11254,James E Potter Jr High School,Public Schools,CA,"SAN DIEGO, CA",10810,Fallbrook Union Elementary School District,849,21388,JAMES E POTTER JR HIGH SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,7,8,0,0,0,1,0,S,2,3,,8,,,,,,1,1,,,,,
11541,Lemon Grove Academy 7-8,Public Schools,CA,"SAN DIEGO, CA",15284,Lemon Grove School District,632,,,,,,,,,,,,,,,,0,7,8,0,0,0,1,0,S,6,3,,8,,,,,,,,,,,,
12197,La Mesa Middle School,Public Schools,CA,"SAN DIEGO, CA",15283,La Mesa Spring Valley School District,644,21396,LA MESA MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,7,8,0,0,0,1,0,S,5,5,,8,,,,,,,,,,,,
12671,Parkway Middle School,Public Schools,CA,"SAN DIEGO, CA",15283,La Mesa Spring Valley School District,772,70489,PARKWAY MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,7,8,0,0,0,1,0,S,6,5,,8,,,,,,1,1,,,,,
13919,Olive E Peirce Middle School,Public Schools,CA,"SAN DIEGO, CA",14751,Ramona Unified School District,847,20789,OLIVE E PEIRCE MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,7,8,0,0,0,1,0,T,5,5,,8,,,,,,1,1,,,,,
14203,Earl Warren Middle School,Public Schools,CA,"SAN DIEGO, CA",22343,San Dieguito Union High School District,537,27267,EARL WARREN MIDDLE SCHOOL,,,,11/11/12 18:10,TRUE,320,7/14/14 0:00,San Dieguito Union High School Dist,Expired,FALSE,Intro Package,10,FALSE,0,7,8,0,0,0,1,0,S,6,6,,8,,,,,,2,2,,,,,
14621,Castle Park Middle School,Public Schools,CA,"SAN DIEGO, CA",21654,Sweetwater Union High School District,877,21445,CASTLE PARK MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,7,8,0,0,0,1,0,S,1,2,,8,,,,,,-1,-1,,,,,
14622,Hilltop Middle School,Public Schools,CA,"SAN DIEGO, CA",21654,Sweetwater Union High School District,977,21707,HILLTOP MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,7,8,0,0,0,1,0,S,2,2,,8,,,,,,-1,-1,,,,,
14915,Southwest Middle School,Public Schools,CA,"SAN DIEGO, CA",21654,Sweetwater Union High School District,631,21449,SOUTHWEST MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,7,8,0,0,0,1,0,U,2,2,,8,,,,,,-2,-2,,,,,
14918,Mar Vista Academy,Public Schools,CA,"SAN DIEGO, CA",21654,Sweetwater Union High School District,861,,,,,,,,,,,,,,,,0,7,8,0,0,0,1,0,U,2,2,,8,,,,,,-1,-1,,,,,
