School,Disabilities,File Name,Gen Ed,Resource Specialist,Socioeconomically Disadvantaged
Chase Avenue Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/37679916037592_tables.txt,21.30,"['.5', '.1']",['93.0']
Marylin Ave Elementary School,17.50,/Users/georgiachanning/LA/SARC_tables/01612006001317_tables.txt,39.66,['1.0'],['78.6']
Truckee Elementary,13.56,/Users/georgiachanning/LA/SARC_tables/31669446031322_tables.txt,49.43,['3.6'],['62.8']
Little Lake Elementary,8.70,/Users/georgiachanning/LA/SARC_tables/33670826032122_tables.txt,028.7,['1.0'],['87.8']
Ethel Phillips Elementary School,9.09,/Users/georgiachanning/LA/SARC_tables/34674396033955_tables.txt,21.88,['4.4'],['95.5']
Blanchard Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/56768286055552_tables.txt,Unknown,Unknown,Unknown
Sycamore Elementary,29.79,/Users/georgiachanning/LA/SARC_tables/36750696037279_tables.txt,53.33,['1.5'],['58.3']
Jordan Aquino Benjamin Franklin Elementary School Student Enrollment,13.79,/Users/georgiachanning/LA/SARC_tables/33670580107961_tables.txt,45.24,Unknown,['75.40']
Bear Valley Elementary School,11.54,/Users/georgiachanning/LA/SARC_tables/33671246107890_tables.txt,43.45,Unknown,['84.1']
Monte Rio Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/49708136051866_tables.txt,Unknown,['.5'],['67.9']
Norman Liddell Elementary School,12.90,/Users/georgiachanning/LA/SARC_tables/10739656115521_tables.txt,726.7,Unknown,['51.4']
John McManus Elementary School,21.88,/Users/georgiachanning/LA/SARC_tables/04614246003024_tables.txt,36.90,['.1'],['81.9']
Westside Elementary,6.67,/Users/georgiachanning/LA/SARC_tables/33736766032841_tables.txt,28.94,Unknown,['90.7']
La Gloria Elementary School,6.56,/Users/georgiachanning/LA/SARC_tables/27754736066955_tables.txt,34.50,['3.7'],['84.3']
Santiago Elementary,18.42,/Users/georgiachanning/LA/SARC_tables/30666706030407_tables.txt,39.81,Unknown,['66.1']
Utah Trail Onaga Elementary,6.38,/Users/georgiachanning/LA/SARC_tables/36677776113070_tables.txt,49.2,['1.6'],['70.8']
Paradise Canyon Elementary School,86.21,/Users/georgiachanning/LA/SARC_tables/19646596014666_tables.txt,87.22,"['2.9', '.1']",['4.2']
Centerville Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/10624146007108_tables.txt,52.24,"['2.0', '.1']",['70.7']
Imperial Elementary,7.69,/Users/georgiachanning/LA/SARC_tables/19644516012819_tables.txt,56.10,['1.0'],['74.2']
Chula Vista Elementary School Mission Unnamed,4.00,/Users/georgiachanning/LA/SARC_tables/37680236037907_tables.txt,10.8,['.9'],['91.9']
School Year rSchool NameRobert J McGarvey Elementary rStreet4350 Sophistry Dr rCity,343294.1231,/Users/georgiachanning/LA/SARC_tables/McGarveyLong_tables.txt,343294.1231,Unknown,['17.60']
Grace S Thille Elementary State Priority,3.1,/Users/georgiachanning/LA/SARC_tables/56768286055586_tables.txt,3.1,Unknown,"['21921196.3', '3.7', '54.5', '21921899.5', '0.5', '45.4', '10910798.2', '1.8', '52.3', '10910899.1', '0.9', '48.2', '11010494.5', '5.5', '56.7', '110110100.0', '0.0', '42.7', '21620896.3', '3.7', '54.8', '21621599.5', '0.5', '45.6', '21320596.2', '3.8', '54.2', '21321299.5', '0.5', '44.8', '14513895.2', '4.8', '52.9', '145145100.0', '0.0', '41.4', '3232100.0', '0.0', '9.4', '3232100.0', '0.0', '3.1']"
Blanche Sprentz Elementary School,38.89,/Users/georgiachanning/LA/SARC_tables/34673306033146_tables.txt,60.84,Unknown,['25.0']
Tenaya Elementary,100.00,/Users/georgiachanning/LA/SARC_tables/55751846054837_tables.txt,40.60,['.1'],['57.1']
Paramount Elementary,8.33,/Users/georgiachanning/LA/SARC_tables/19642796011316_tables.txt,53.47,Unknown,['83.2']
/Users/georgiachanning/LA/SARC_tables/56724626055040_tables.txt,98.70,/Users/georgiachanning/LA/SARC_tables/56724626055040_tables.txt,28.09,['1.4'],['83.2']
/Users/georgiachanning/LA/SARC_tables/07618126005243_tables.txt,95.24,/Users/georgiachanning/LA/SARC_tables/07618126005243_tables.txt,77.55,"['1.0', '.1']",['11.6']
Maple Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/15636106009732_tables.txt,33.68,['.5'],['55.1']
Meadow Lane Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/45699146050140_tables.txt,Unknown,['1.0'],['84.6']
Soquel Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/44698496049985_tables.txt,52.97,"['6.0', '.1']",['45.2']
Star View Elementary School,14.81,/Users/georgiachanning/LA/SARC_tables/30666136029706_tables.txt,62.45,['1.0'],['53.6']
School Year NameFlorence Markofer Elementary rStreet9759 Tralee Wy rCity,5114.55,/Users/georgiachanning/LA/SARC_tables/MarkoferLong_tables.txt,5114.55,"['4.1', '9.83', '4.54', '28.90', '1.90']",['42.70']
Sea View Elementary,0.00,/Users/georgiachanning/LA/SARC_tables/33736766032379_tables.txt,20.40,Unknown,['95.8']
Ponderosa Elementary,18.42,/Users/georgiachanning/LA/SARC_tables/41690706045116_tables.txt,52.79,['2.0'],['31.9']
Westmont Elementary,100.00,/Users/georgiachanning/LA/SARC_tables/19649076021976_tables.txt,36.73,['.5'],['93.2']
Sundance Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/33669930101006_tables.txt,53.81,['1.5'],['58.9']
Castle Park Elementary,9.30,/Users/georgiachanning/LA/SARC_tables/37680236037824_tables.txt,47.85,['1.0'],['91.7']
Nishimoto Elementary,5.13,/Users/georgiachanning/LA/SARC_tables/20652430109702_tables.txt,46.4,Unknown,['96.5']
Mariposa Upper Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/41690210138685_tables.txt,Unknown,Unknown,Unknown
Habra City Elementary School rThe IB Middle Years Program,17.95,/Users/georgiachanning/LA/SARC_tables/30665636028955_tables.txt,48.11,['1.0'],['76.8']
James Monroe Elementary School,5.88,/Users/georgiachanning/LA/SARC_tables/20652436023998_tables.txt,56.9,Unknown,['99.0']
District Name Salida Union Elementary District,94.85,/Users/georgiachanning/LA/SARC_tables/50712666120844_tables.txt,46.98,['1.0'],['73.7']
Cipriani Elementary School,97.37,/Users/georgiachanning/LA/SARC_tables/41688666043442_tables.txt,71.81,['.1'],['4.5']
/Users/georgiachanning/LA/SARC_tables/36678766037048_tables.txt,100.00,/Users/georgiachanning/LA/SARC_tables/36678766037048_tables.txt,32.52,Unknown,['97.2']
Foothill Elementary School,53.33,/Users/georgiachanning/LA/SARC_tables/43696826049084_tables.txt,82.61,['1.0'],['2.7']
Seiad Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/47704586050926_tables.txt,Unknown,['.1'],['72.2']
Oakley Elementary School,3.66,/Users/georgiachanning/LA/SARC_tables/42691206046049_tables.txt,21.86,Unknown,['95.20']
Richvale Elementary,Unknown,/Users/georgiachanning/LA/SARC_tables/04614086002950_tables.txt,Unknown,Unknown,['21.6']
Howard Elementary School,21.54,/Users/georgiachanning/LA/SARC_tables/36678196036271_tables.txt,53.82,['.1'],['90.6']
/Users/georgiachanning/LA/SARC_tables/24657716025662_tables.txt,Unknown,/Users/georgiachanning/LA/SARC_tables/24657716025662_tables.txt,Unknown,['.1'],['92.1']
Virginia Parks Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/50710436108435_tables.txt,45.16,['1.0'],['79.9']
Cottonwood School,32.14,/Users/georgiachanning/LA/SARC_tables/33670826032080_tables.txt,51.13,['1.0'],['75.6']
Vieja Valley Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/42692116045553_tables.txt,68.75,"['1.8', '.1']",['34.1']
Roseland Creek Elementary,96.72,/Users/georgiachanning/LA/SARC_tables/49709040125336_tables.txt,32.32,['.1'],['91.8']
/Users/georgiachanning/LA/SARC_tables/37680986111769_tables.txt,5.36,/Users/georgiachanning/LA/SARC_tables/37680986111769_tables.txt,31.03,Unknown,"['99.50', '0.50', '27.00']"
Plainsburg Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/24658136025779_tables.txt,Unknown,Unknown,['48.2']
El Rincon Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/19644446012686_tables.txt,75.10,"['2.0', '.1']",['33.8']
Valley Center Elementary,97.53,/Users/georgiachanning/LA/SARC_tables/37756146112494_tables.txt,39.83,['2.0'],['52.5']
Brittan Elementary School,95.45,/Users/georgiachanning/LA/SARC_tables/51713576053235_tables.txt,46.05,Unknown,['50.0']
Deer Canyon Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/37682966109300_tables.txt,84.91,['1.0'],['10.7']
Wescove Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/19650946023543_tables.txt,Unknown,['2.3'],['82.8']
Oakdale Heights Elementary School,6.67,/Users/georgiachanning/LA/SARC_tables/04615076003255_tables.txt,20.00,['.1'],['87.6']
Strandwood Elementary School,52.00,/Users/georgiachanning/LA/SARC_tables/07617546004311_tables.txt,71.62,Unknown,['15.1']
Las Juntas Elementary School,11.11,/Users/georgiachanning/LA/SARC_tables/07617396003842_tables.txt,32.53,Unknown,['50.4']
Rolling Hills Elementary School,26.09,/Users/georgiachanning/LA/SARC_tables/48705400113084_tables.txt,54.44,"['2.0', '.1']",['36.6']
Summit Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/33669770134171_tables.txt,Unknown,Unknown,Unknown
Warner Elementary,Unknown,/Users/georgiachanning/LA/SARC_tables/37754166040661_tables.txt,Unknown,Unknown,['81.3']
Round Valley Elementary School,10.00,/Users/georgiachanning/LA/SARC_tables/14633056008809_tables.txt,61.25,Unknown,['42.3']
Magnolia Elementary School,86.00,/Users/georgiachanning/LA/SARC_tables/50755646100390_tables.txt,46.92,"['1.5', '.1']",['55.0']
rLietz Elementary School,26.09,/Users/georgiachanning/LA/SARC_tables/43697086049373_tables.txt,33.33,Unknown,"['16.3', '20.6', '23.2', '18.8', '21.8', '29.7', '2.5', '0.5', '18.1', '1.0', '31.5', '0.2', '37.2', '8.1', '0.8', '23.2', '20.6', '16.3', '0.5']"
Big Pine Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/14632486008692_tables.txt,Unknown,['.1'],['76.6']
Buena Vista Elementary School,92.31,/Users/georgiachanning/LA/SARC_tables/15633626009260_tables.txt,56.04,['4.5'],['57.2']
Raymond Temple Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/30664726027734_tables.txt,55.69,['1.0'],['58.9']
Helen Estock Elementary School,2.44,/Users/georgiachanning/LA/SARC_tables/30736436030613_tables.txt,25.08,['3.4'],['80.7']
Rose Avenue Elementary,97.96,/Users/georgiachanning/LA/SARC_tables/50711676052815_tables.txt,36.14,['.1'],['75.5']
Gauldin Elementary,11.90,/Users/georgiachanning/LA/SARC_tables/19644516012736_tables.txt,40.68,['1.0'],['87.6']
District Name Pollock Pines Elementary School District,96.77,/Users/georgiachanning/LA/SARC_tables/09619606107437_tables.txt,48.54,Unknown,['48.1']
Porterville Unified School District Vandalia Elementary School,0.00,/Users/georgiachanning/LA/SARC_tables/54755236054282_tables.txt,33.57,Unknown,['87.8']
Thelma Bedell Elementary Professional Staff,33.3,/Users/georgiachanning/LA/SARC_tables/56768286055610_tables.txt,33.3,Unknown,"['11911798.3', '1.7', '47.9', '11911798.3', '1.7', '47.9', '605998.3', '1.7', '42.4', '605998.3', '1.7', '52.5', '595898.3', '1.7', '53.5', '595898.3', '1.7', '43.1', '10710699.1', '0.9', '47.2', '10710699.1', '0.9', '47.2', '111090.9', '9.1', '60.0', '111090.9', '9.1', '60.0', '989698.0', '2.0', '42.7', '989698.0', '2.0', '42.7', '424197.6', '2.4', '46.3', '424197.6', '2.4', '39.0', '1818100.0', '0.0', '5.6', '1818100.0', '0.0', '33.3']"
/Users/georgiachanning/LA/SARC_tables/34673480100040_tables.txt,94.17,/Users/georgiachanning/LA/SARC_tables/34673480100040_tables.txt,49.05,['.1'],['61.3']
Montgomery Creek Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/45737006050413_tables.txt,Unknown,['.4'],['94.5']
Dunbar Elementary School,15.79,/Users/georgiachanning/LA/SARC_tables/49709536052252_tables.txt,31.11,Unknown,['83.3']
Richard R Oliphant Elementary,20.59,/Users/georgiachanning/LA/SARC_tables/33670580136770_tables.txt,45.21,Unknown,['71.10']
Mno Grant Elementary School,93.94,/Users/georgiachanning/LA/SARC_tables/07616486115380_tables.txt,28.00,"['1.0', '.1']",['70.1']
Mission Bell Elementary School,2.94,/Users/georgiachanning/LA/SARC_tables/33670906032189_tables.txt,35.35,Unknown,['92.4']
Walter White Elementary School,96.00,/Users/georgiachanning/LA/SARC_tables/50710436052450_tables.txt,26.85,['1.0'],['90.9']
Friendly Hills Elementary School,6.82,/Users/georgiachanning/LA/SARC_tables/36677776106827_tables.txt,45.93,['.5'],['68.1']
B Gale Wilson Elementary School,6.90,/Users/georgiachanning/LA/SARC_tables/48705406109136_tables.txt,45.22,['2.8'],['54.3']
Washington Elementary School,96.00,/Users/georgiachanning/LA/SARC_tables/19649076021968_tables.txt,31.83,['.5'],['96.5']
Millikin Basics Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/43696746048920_tables.txt,92.37,Unknown,['2.3']
/Users/georgiachanning/LA/SARC_tables/37680986038202_tables.txt,15.38,/Users/georgiachanning/LA/SARC_tables/37680986038202_tables.txt,31.39,Unknown,"['98.79', '1.21', '28.98']"
Linwood E Howe Elementary School,97.30,/Users/georgiachanning/LA/SARC_tables/19644446012660_tables.txt,66.30,"['2.0', '.1']",['28.0']
Longfellow Elementary,4.29,/Users/georgiachanning/LA/SARC_tables/33672156032692_tables.txt,45.41,Unknown,['96.9']
Westfield Village Elementary,5.41,/Users/georgiachanning/LA/SARC_tables/57726946056394_tables.txt,19.61,"['.5', '.1']",['90.7']
Luther Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/51713996053284_tables.txt,Unknown,['1.0'],['84.4']
Holly Oak Elementary School,18.75,/Users/georgiachanning/LA/SARC_tables/43694356047146_tables.txt,47.32,['1.0'],['48.8']
Horace Mann Elementary School,97.30,/Users/georgiachanning/LA/SARC_tables/15633216008981_tables.txt,36.49,"['2.0', '.1']",['97.0']
Dixieland Elementary,18.75,/Users/georgiachanning/LA/SARC_tables/20652436023949_tables.txt,34.05,Unknown,['94.6']
Marguerite Hahn Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/49738826099246_tables.txt,59.49,['2.2'],['31.1']
Moulton Elementary School,95.24,/Users/georgiachanning/LA/SARC_tables/30664646095087_tables.txt,79.02,Unknown,['20.1']
School Year NameSierra Enterprise Elementary rStreet9115 Fruitridge Rd rCity,777.32,/Users/georgiachanning/LA/SARC_tables/SierraEnterpriseLong_tables.txt,777.32,"['1.0', '3.9', '7.55', '1.17', '11.70', '1.46']",['81.20']
/Users/georgiachanning/LA/SARC_tables/24657710112615_tables.txt,Unknown,/Users/georgiachanning/LA/SARC_tables/24657710112615_tables.txt,Unknown,['.1'],['84.3']
/Users/georgiachanning/LA/SARC_tables/37683616040356_tables.txt,96.43,/Users/georgiachanning/LA/SARC_tables/37683616040356_tables.txt,58.62,"['4.0', '.1']",['37.2']
Sierra House Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/09619036095301_tables.txt,50.58,['2.0'],['55.9']
Foster Road Elementary School,0.00,/Users/georgiachanning/LA/SARC_tables/19648406020937_tables.txt,925.0,['2.0'],['80.8']
Conley Elementary,Unknown,/Users/georgiachanning/LA/SARC_tables/15638006010110_tables.txt,Unknown,['.3'],[]
Oakhills Elementary,57.14,/Users/georgiachanning/LA/SARC_tables/31668296109029_tables.txt,77.10,Unknown,['7.9']
Sacramento City Unified School District James W Marshall Elementary,5.26,/Users/georgiachanning/LA/SARC_tables/34674396096150_tables.txt,32.50,['1.0'],['83.0']
James Monroe Elementary,3.23,/Users/georgiachanning/LA/SARC_tables/30666706030357_tables.txt,23.87,['1.0'],['88.0']
John Bidwell Elementary School,2.63,/Users/georgiachanning/LA/SARC_tables/34674396034045_tables.txt,39.31,['1.5'],['91.8']
San Carlos Elementary,25.68,/Users/georgiachanning/LA/SARC_tables/41690216044770_tables.txt,76.19,Unknown,['11.6']
School Year rSchool NameBarbara Comstock Morse Elementary rStreet7000 Cranleigh Avenue rCity,0012.73,/Users/georgiachanning/LA/SARC_tables/MorseLong_tables.txt,0012.73,"['.5', '3.0', '3.18', '0.85', '22.36', '1.79']",['86.00']
/Users/georgiachanning/LA/SARC_tables/28662666026918_tables.txt,23.81,/Users/georgiachanning/LA/SARC_tables/28662666026918_tables.txt,60.84,['1.0'],['53.3']
Herbert Hoover Elementary School,19.44,/Users/georgiachanning/LA/SARC_tables/30666706030274_tables.txt,38.15,['1.0'],['90.8']
Ben Hulse Elementary,12.73,/Users/georgiachanning/LA/SARC_tables/13631646008551_tables.txt,53.94,Unknown,['59.3']
Bridge Street Elementary School,97.06,/Users/georgiachanning/LA/SARC_tables/51714646053367_tables.txt,30.32,['1.7'],['96.6']
Saugus Union Elementary School Vision,10.26,/Users/georgiachanning/LA/SARC_tables/19649986022685_tables.txt,51.91,Unknown,['65.0']
Terra Vista Elementary School,93.94,/Users/georgiachanning/LA/SARC_tables/36677026112122_tables.txt,80.62,"['1.0', '.1']",['39.0']
Willow Grove Elementary School,91.67,/Users/georgiachanning/LA/SARC_tables/37682960116764_tables.txt,83.64,['2.0'],['11.3']
Columbia Elementary,Unknown,/Users/georgiachanning/LA/SARC_tables/45699480101113_tables.txt,Unknown,Unknown,[]
Atherwood Elementary,5.88,/Users/georgiachanning/LA/SARC_tables/56726036084917_tables.txt,57.00,Unknown,"['98.41', '1.59', '48.39', '98.41', '1.59', '46.77']"
Brywood Elementary School,98.04,/Users/georgiachanning/LA/SARC_tables/30736506102719_tables.txt,80.60,"['2.5', '.1']",['18.1']
Lorenzo Manor Elementary School,96.43,/Users/georgiachanning/LA/SARC_tables/01613096002653_tables.txt,25.29,['1.0'],['72.1']
Nichols Elementary School,19.30,/Users/georgiachanning/LA/SARC_tables/37735696119713_tables.txt,711.4,['5.5'],['64.0']
/Users/georgiachanning/LA/SARC_tables/13631236008460_tables.txt,0.0,/Users/georgiachanning/LA/SARC_tables/13631236008460_tables.txt,31.0,Unknown,"['99.6', '0.4', '42.9', '100.0', '0.0', '26.5']"
Anza Elementary School,96.30,/Users/georgiachanning/LA/SARC_tables/37679916037568_tables.txt,36.02,Unknown,['92.1']
Beresford Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/41690396044846_tables.txt,Unknown,Unknown,[]
/Users/georgiachanning/LA/SARC_tables/30664986071096_tables.txt,Unknown,/Users/georgiachanning/LA/SARC_tables/30664986071096_tables.txt,Unknown,['.1'],['20.6']
Brewer Island Elementary School,28.57,/Users/georgiachanning/LA/SARC_tables/41690396112650_tables.txt,79.18,Unknown,['8.1']
/Users/georgiachanning/LA/SARC_tables/01611766000681_tables.txt,37.93,/Users/georgiachanning/LA/SARC_tables/01611766000681_tables.txt,941.3,['5.2'],[]
Cornell Elementary School,93.75,/Users/georgiachanning/LA/SARC_tables/01611276090146_tables.txt,83.63,Unknown,['13.7']
Condit Elementary,38.46,/Users/georgiachanning/LA/SARC_tables/19643946012165_tables.txt,71.20,['1.0'],['26.9']
Dr Ralph E Hawes Elementary School,54.72,/Users/georgiachanning/LA/SARC_tables/30665306094643_tables.txt,79.61,['1.5'],['9.0']
College Park Elementary School,97.87,/Users/georgiachanning/LA/SARC_tables/30736506089437_tables.txt,72.82,['2.0'],['16.5']
Lugo Elementary,5.41,/Users/georgiachanning/LA/SARC_tables/19647746020267_tables.txt,32.86,Unknown,['93.5']
John L Webster Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/19649806022636_tables.txt,Unknown,['1.0'],['11.9']
